date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:55:53,484,2.3655913,521,2.546432,489,2.3900294,605,2.9618769,444,2.1749756,482,2.3558161,476,2.3264906,842,4.1153469,465,2.2727273,459,2.2434018,78,0.3812317,625,3.0547409
2025-10-07,15:55:53,486,2.3753667,542,2.653959,464,2.2727273,605,2.9618769,317,1.5542521,482,2.3558161,495,2.4193549,842,4.1153469,480,2.346041,441,2.1554253,94,0.459433,617,3.0156403
2025-10-07,15:55:53,483,2.3655913,503,2.4584556,464,2.2727273,495,2.4242425,172,0.8455523,482,2.3558161,495,2.4193549,791,3.8709676,457,2.228739,506,2.4731183,99,0.483871,617,3.0156403
2025-10-07,15:55:53,495,2.4193549,503,2.4584556,369,1.7986314,423,2.0674486,172,0.8455523,482,2.3558161,494,2.4193549,713,3.4848485,457,2.228739,506,2.4731183,99,0.483871,584,2.8543499
2025-10-07,15:55:53,495,2.4193549,527,2.5757575,403,1.9648094,423,2.0674486,87,0.4203323,481,2.3509285,464,2.2678397,713,3.4848485,455,2.2238514,587,2.8690126,84,0.4105572,593,2.8983383
2025-10-07,15:55:53,500,2.4437928,610,2.9814272,403,1.9648094,361,1.7693059,85,0.4154448,481,2.3509285,464,2.2678397,617,3.0156403,432,2.1163244,606,2.9618769,51,0.2492669,593,2.8983383
2025-10-07,15:55:53,490,2.394917,610,2.9814272,472,2.3069403,272,1.3294233,87,0.42522,481,2.3509285,470,2.2971652,590,2.8836756,438,2.1407626,606,2.9618769,51,0.2492669,612,2.9912024
2025-10-07,15:55:53,490,2.394917,626,3.0596285,492,2.4046922,272,1.3294233,87,0.42522,481,2.3509285,452,2.2091887,622,3.0400782,438,2.1407626,665,3.2502444,96,0.4692082,686,3.347996
2025-10-07,15:55:53,494,2.4144673,641,3.13783,492,2.4046922,250,1.2218964,180,0.8797654,481,2.3509285,452,2.2091887,622,3.0400782,396,1.9403715,755,3.6950147,123,0.601173,686,3.347996
2025-10-07,15:55:54,499,2.4389052,641,3.13783,489,2.394917,305,1.4907136,223,1.0899316,481,2.3509285,528,2.5855327,495,2.4193549,367,1.7986314,789,3.8611925,123,0.601173,757,3.7047899
2025-10-07,15:55:54,499,2.4389052,524,2.5610948,446,2.1798632,360,1.7546432,223,1.0899316,481,2.3509285,507,2.4780059,466,2.2776148,367,1.7986314,789,3.8611925,129,0.6304985,855,4.1739979
2025-10-07,15:55:54,512,2.5024438,497,2.4340177,500,2.4437928,360,1.7546432,317,1.5493646,481,2.3509285,448,2.1896384,466,2.2776148,382,1.8719453,801,3.9198437,107,0.5229716,855,4.1739979
2025-10-07,15:55:54,532,2.6001954,375,1.8328446,500,2.4437928,445,2.1749756,302,1.4760509,481,2.3509285,448,2.1896384,452,2.2091887,379,1.8523949,781,3.8172042,107,0.5229716,902,4.4086022
2025-10-07,15:55:54,532,2.6001954,375,1.8328446,460,2.2482893,493,2.4095798,302,1.4760509,482,2.3558161,513,2.5073314,340,1.6666666,379,1.8523949,781,3.8172042,66,0.3225806,857,4.1886606
